30031716		10.1016/j.jcin.2018.05.004	JACC Cardiovasc Interv	2018	Ierovante	Prophylactic Ipsilateral Superficial Femoral Artery Access in Patients With Elevated Risk for Femoral Access Complications During Transfemoral Transcatheter Aortic Valve Replacement.
29680217		10.1016/j.jcin.2018.01.241	JACC Cardiovasc Interv	2018	Glassy	Delayed Left Main Narrowing From the Native Left Aortic Valve Leaflet After Transcatheter Aortic Valve Replacement With the Lotus Valve: A Successful Intervention for a Novel Complication.
29501546		10.1016/j.jcin.2017.12.006	JACC Cardiovasc Interv	2018	Goel	Successful MitraClip for Severe Mitral Regurgitation Secondary to Papillary Muscle Rupture as a Complication of Transcatheter Aortic Valve Replacement.
29471955		10.1016/j.jcin.2017.11.017	JACC Cardiovasc Interv	2018	Yoshida	A Case of Successful Reopening of Left Main Coronary Artery Occlusion After Transcatheter Aortic Valve Replacement.
28964762		10.1016/j.jcin.2017.06.047	JACC Cardiovasc Interv	2017	Spaziano	Simultaneous TAVR and Left Main "Chimney" Stenting in a Patient With Low Left Main Height.
28866041		10.1016/j.jcin.2017.06.011	JACC Cardiovasc Interv	2017	Pu	Transcatheter Closure of Aortic Anastomosis Leak Resulting in Patent Cabrol Shunt After Aortic Replacement.
28734884		10.1016/j.jcin.2017.05.011	JACC Cardiovasc Interv	2017	Kubo	Vascular Injury Caused by Retrieval of Ruptured and Detached Balloon Valvuloplasty Catheter During Transcatheter Aortic Valve Replacement.
28527766		10.1016/j.jcin.2017.03.035	JACC Cardiovasc Interv	2017	Tay	Successful Transcatheter Aortic Valve Replacement for Severe Aortic Valve Regurgitation Following a David I Valve-Sparing Procedure.
28330643		10.1016/j.jcin.2017.02.003	JACC Cardiovasc Interv	2017	Kamioka	Transcatheter Treatment of Subaortic Stenosis Via Transcaval Access.
27491617		10.1016/j.jcin.2016.05.016	JACC Cardiovasc Interv	2016	Broyd	Late Presentation of a Semicomplete Occluded Right Coronary Artery by a Direct Flow Valve Preventing Interventional Therapy for ST-Segment Elevation Myocardial Infarction.
27372196		10.1016/j.jcin.2016.04.041	JACC Cardiovasc Interv	2016	Couture	Stuck Leaflet After Transcatheter Aortic Valve Replacement With a SAPIEN-3 Valve: New Valve, Old Complication.
27372192		10.1016/j.jcin.2016.04.039	JACC Cardiovasc Interv	2016	Issa	High-Risk Transcatheter Aortic Valve Replacement With Evolut-R CoreValve to Simultaneously Treat Severe Calcific Aortic Stenosis and a Large Aortic Root Pseudoaneurysm.
27101919		10.1016/j.jcin.2016.01.040	JACC Cardiovasc Interv	2016	Sawaya	An Unusual Complication After Rupture of the SAPIEN 3 Valve Balloon During Transcatheter Aortic Valve Replacement.
27013164		10.1016/j.jcin.2016.01.022	JACC Cardiovasc Interv	2016	Kaneko	Multivessel Coronary Artery Spasm After Transcatheter Aortic Valve Replacement.
26777328		10.1016/j.jcin.2015.10.037	JACC Cardiovasc Interv	2016	Oda	1-Year Follow-Up of Contained Aortic Root Rupture After Transcatheter Aortic Valve Replacement.
26718523		10.1016/j.jcin.2015.06.032	JACC Cardiovasc Interv	2015	Merchan	Novel Percutaneous Apical Exclusion of a Left Ventricular Pseudoaneurysm After Complicated Transapical Transcatheter Aortic Valve Replacement.
26585626		10.1016/j.jcin.2015.07.025	JACC Cardiovasc Interv	2015	Williams	Embolization of Left Atrial Appendage Thrombus During Transcatheter Aortic Valve Replacement: A Potential Mechanism of Periprocedural Stroke.
26476607		10.1016/j.jcin.2015.06.027	JACC Cardiovasc Interv	2015	Saji	Anterior Mitral Leaflet Perforation During Transcatheter Aortic Valve Replacement in a Patient With Mitral Annular Calcification.
26315749		10.1016/j.jcin.2015.03.033	JACC Cardiovasc Interv	2015	Lugomirski	Late Presentation of Left Main Coronary Artery Impingement Post-Transcatheter Aortic Valve Replacement.
26292591		10.1016/j.jcin.2015.03.037	JACC Cardiovasc Interv	2015	Anuwatworn	Stroke With Valve Tissue Embolization During Transcatheter Aortic Valve Replacement Treated With Endovascular Intervention.
26003030		10.1016/j.jcin.2015.01.034	JACC Cardiovasc Interv	2015	Mark	Percutaneous Ventricular Septal Defect Closure After Sapien 3 Transcatheter Aortic Valve Replacement.
25700765		10.1016/j.jcin.2013.11.030	JACC Cardiovasc Interv	2015	Wolf	Successful repositioning of a direct flow medical 25-mm valve due to acute occlusion of right coronary artery during transcatheter aortic valve replacement procedure.
25616835		10.1016/j.jcin.2014.07.027	JACC Cardiovasc Interv	2015	Price	Impingement of left main ostium after device occlusion of paravalvular leak post-transcatheter aortic valve replacement.
25459044		10.1016/j.jcin.2014.05.034	JACC Cardiovasc Interv	2014	Acosta-Vélez	Acute artery occlusion during transcatheter aortic valve replacement in a patient with an anomalous origin of the circumflex artery.
25240545		10.1016/j.jcin.2014.02.021	JACC Cardiovasc Interv	2014	Martínez	Transcatheter valve-in-valve replacement in complex cyanotic congenital heart disease with a single ventricle.
24954572		10.1016/j.jcin.2014.05.001	JACC Cardiovasc Interv	2014	Chen	Transcatheter aortic valve implantation in a patient with severe bicuspid aortic valve stenosis and ascending aortic aneurysm.
24742947		10.1016/j.jcin.2013.07.021	JACC Cardiovasc Interv	2014	Hendry	Successful transcatheter aortic valve replacement in a patient with a sinus of Valsalva aneurysm.
23597608		10.1016/j.jcin.2012.08.029	JACC Cardiovasc Interv	2013	Dahdouh	Aortic arch rupture: an uncommon but fatal complication during transcatheter aortic valve implantation.
21777894		10.1016/j.jcin.2011.05.009	JACC Cardiovasc Interv	2011	Madder	The first report of transcatheter aortic valve implantation and percutaneous mitral valve repair in the same patient.
19778770		10.1016/j.jcin.2009.06.016	JACC Cardiovasc Interv	2009	Fraccaro	Expanding the eligibility for transcatheter aortic valve implantation the trans-subclavian retrograde approach using: the III generation CoreValve revalving system.
30562089		10.1161/CIRCINTERVENTIONS.118.006925	Circ Cardiovasc Interv	2018	Yaku	Utility of a 3-Dimensional Printed Model to Simulate Transcatheter Aortic Valve Implantation in a Patient With an Intramural Hematoma and a Penetrating Atherosclerotic Ulcer in the Distal Aortic Arch.
28893771		10.1161/CIRCINTERVENTIONS.117.005312	Circ Cardiovasc Interv	2017	Gandhi	MitraClip and Transcatheter Aortic Valve Replacement in a Patient With Recurrent Heart Failure.
26038483		10.1161/CIRCINTERVENTIONS.114.002253	Circ Cardiovasc Interv	2015	Gössl	Pulmonary hypertension in patients undergoing transcatheter aortic valve replacement: discussion of the current evidence.
25794508		10.1161/CIRCINTERVENTIONS.114.002331	Circ Cardiovasc Interv	2015	Buzzatti	Use of double stiff wire allows successful transfemoral transcatheter aortic valve implantation through extreme thoracic aorta tortuosity.
24550532		10.1161/CIRCINTERVENTIONS.113.000995	Circ Cardiovasc Interv	2014	Fassa	Successful endovascular stroke rescue with retrieval of an embolized calcium fragment after transcatheter aortic valve replacement.
22589295		10.1161/CIRCINTERVENTIONS.111.967315	Circ Cardiovasc Interv	2012	Pasic	Rupture of the device landing zone during transcatheter aortic valve implantation: a life-threatening but treatable complication.
22511742		10.1161/CIRCINTERVENTIONS.112.968396	Circ Cardiovasc Interv	2012	Agostoni	"Frozen" leaflet: a dreadful complication of transcatheter aortic valve implantation.
38836356		10.1161/CIRCIMAGING.123.016193	Circ Cardiovasc Imaging	2024	Nesta	Potential Life-Threatening Complication After Transacatheter Aortic Valve Replacement: A Pseudoaneurysm of the Interventricular Septum.
38602112		10.1161/CIRCIMAGING.123.016151	Circ Cardiovasc Imaging	2024	Nesta	Unrecognized Hole in the Aortic Stenosis Heart: Acquired Gerbode Defect Detected During Pretransfemoral Aortic Valve Implantation Evaluation.
34727706		10.1161/CIRCIMAGING.121.013357	Circ Cardiovasc Imaging	2021	Fujimoto	Case With Transthyretin Amyloid Cardiomyopathy Complicated With Rapidly Progressive Aortic Stenosis Possibly Caused by Amyloid Deposition in the Aortic Valve.
32370620		10.1161/CIRCIMAGING.119.010263	Circ Cardiovasc Imaging	2020	Książczyk	Rare Case of Enormous Left Ventricular Pseudoaneurysm Complicating Transcatheter Aortic Valve Implantation.
32208736		10.1161/CIRCIMAGING.119.010162	Circ Cardiovasc Imaging	2020	Ro	Murphy's Law or Domino Effect: Severe Aortic Annular Calcification in Transcatheter Aortic Valve Replacement.
28877885		10.1161/CIRCIMAGING.117.005987	Circ Cardiovasc Imaging	2017	Kong	Bicuspid Aortic Valve: What to Image in Patients Considered for Transcatheter Aortic Valve Replacement?
